gene_ncbi,set
8744,genome
8745,genome
139818,genome
8747,genome
8748,genome
8749,genome
8751,genome
8754,genome
8756,genome
8760,genome
8761,genome
8763,genome
8764,genome
8766,genome
8767,genome
729665,genome
8771,genome
8772,genome
8773,genome
8774,genome
8775,genome
8776,genome
8777,genome
8778,genome
401992,genome
8780,genome
401993,genome
401994,genome
8784,genome
8785,genome
8786,genome
8787,genome
8788,genome
8789,genome
8790,genome
8792,genome
8793,genome
8794,genome
8795,genome
8796,genome
8797,genome
8798,genome
8799,genome
8800,genome
8801,genome
8802,genome
8803,genome
8804,genome
8805,genome
100130988,genome
8807,genome
8808,genome
8809,genome
8811,genome
8812,genome
8813,genome
8814,genome
8815,genome
8816,genome
8817,genome
8818,genome
8819,genome
8820,genome
8821,genome
8822,genome
8823,genome
8824,genome
8825,genome
8826,genome
205428,genome
8828,genome
8829,genome
8831,genome
8832,genome
8833,genome
8834,genome
8835,genome
8836,genome
8837,genome
8838,genome
8839,genome
8840,genome
8841,genome
8842,genome
8843,genome
8844,genome
132014,genome
8846,genome
402055,genome
8848,genome
8850,genome
8851,genome
8852,genome
8853,genome
8854,genome
729747,genome
8856,genome
8857,genome
8858,genome
8859,genome
8861,genome
8862,genome
8863,genome
8864,genome
729759,genome
8867,genome
8869,genome
8870,genome
8871,genome
8872,genome
729767,genome
8874,genome
8875,genome
8876,genome
8877,genome
8878,genome
8879,genome
8880,genome
8881,genome
8882,genome
8883,genome
8884,genome
100049587,genome
8886,genome
8887,genome
8888,genome
8890,genome
8891,genome
8892,genome
8893,genome
8894,genome
8895,genome
8896,genome
8897,genome
8898,genome
8899,genome
8900,genome
402117,genome
8904,genome
8905,genome
8906,genome
8907,genome
8908,genome
8909,genome
8910,genome
8911,genome
8912,genome
8913,genome
8914,genome
8915,genome
402135,genome
8924,genome
8925,genome
8926,genome
8927,genome
8928,genome
8929,genome
8930,genome
106865373,genome
8932,genome
8933,genome
8934,genome
8935,genome
8936,genome
729830,genome
8938,genome
8939,genome
8940,genome
8941,genome
8942,genome
8943,genome
402160,genome
8945,genome
100131017,genome
205564,genome
729852,genome
140032,genome
729857,genome
8968,genome
8969,genome
8970,genome
8971,genome
8972,genome
8973,genome
8974,genome
8975,genome
8976,genome
729873,genome
729877,genome
8985,genome
8986,genome
8987,genome
8988,genome
8989,genome
8991,genome
8992,genome
8993,genome
8994,genome
8995,genome
8996,genome
8997,genome
8999,genome
9001,genome
9002,genome
9013,genome
9014,genome
9015,genome
9016,genome
9019,genome
9020,genome
9021,genome
9022,genome
9023,genome
9024,genome
9025,genome
9026,genome
9027,genome
9028,genome
729920,genome
9031,genome
9032,genome
9033,genome
9034,genome
9037,genome
9038,genome
9039,genome
9040,genome
9043,genome
9044,genome
9045,genome
9046,genome
9047,genome
9048,genome
9049,genome
9050,genome
9051,genome
9052,genome
9053,genome
9054,genome
9055,genome
9056,genome
9057,genome
9058,genome
9060,genome
9061,genome
729956,genome
9063,genome
9064,genome
9066,genome
9068,genome
9069,genome
9070,genome
9071,genome
729966,genome
9073,genome
9074,genome
9075,genome
9076,genome
9077,genome
353500,genome
9079,genome
9080,genome
9081,genome
729974,genome
9083,genome
9084,genome
9085,genome
9086,genome
9087,genome
9088,genome
729978,genome
9091,genome
9092,genome
9093,genome
9094,genome
9095,genome
9096,genome
9097,genome
9098,genome
9099,genome
9100,genome
9101,genome
402317,genome
729991,genome
9104,genome
729993,genome
9107,genome
9108,genome
205717,genome
9110,genome
9111,genome
9112,genome
9113,genome
9114,genome
164633,genome
730005,genome
9117,genome
9118,genome
9119,genome
9120,genome
9121,genome
9122,genome
9123,genome
9124,genome
9125,genome
9126,genome
9127,genome
9128,genome
9129,genome
9130,genome
9131,genome
9132,genome
9133,genome
9134,genome
9135,genome
9136,genome
9138,genome
9139,genome
9140,genome
9141,genome
353513,genome
9143,genome
9144,genome
9145,genome
9146,genome
9147,genome
9148,genome
9149,genome
9150,genome
353514,genome
9152,genome
9153,genome
9154,genome
730051,genome
9156,genome
9158,genome
9159,genome
9162,genome
402381,genome
9166,genome
9167,genome
9168,genome
9169,genome
9170,genome
9172,genome
9173,genome
9175,genome
9177,genome
9179,genome
9180,genome
9181,genome
9182,genome
9183,genome
9184,genome
9185,genome
140258,genome
9187,genome
9188,genome
9189,genome
9191,genome
730087,genome
9194,genome
9196,genome
9197,genome
730094,genome
402415,genome
9200,genome
9201,genome
9202,genome
9203,genome
9204,genome
9205,genome
730098,genome
9208,genome
9209,genome
9210,genome
9211,genome
9212,genome
9213,genome
9214,genome
9215,genome
730112,genome
9217,genome
9218,genome
9219,genome
140290,genome
9221,genome
9223,genome
164656,genome
9227,genome
9228,genome
9229,genome
9230,genome
9231,genome
9232,genome
730130,genome
9235,genome
9236,genome
9238,genome
9240,genome
9241,genome
9242,genome
9244,genome
9245,genome
9246,genome
9247,genome
9248,genome
9249,genome
9252,genome
9253,genome
9254,genome
9255,genome
9256,genome
205860,genome
9258,genome
9260,genome
9261,genome
9262,genome
9263,genome
730159,genome
9265,genome
9266,genome
9267,genome
150159,genome
9270,genome
9271,genome
9274,genome
9275,genome
9276,genome
9277,genome
9278,genome
9282,genome
9283,genome
9284,genome
164668,genome
9287,genome
9289,genome
9290,genome
9293,genome
9294,genome
9295,genome
9296,genome
9306,genome
9308,genome
9310,genome
9311,genome
9312,genome
9313,genome
9314,genome
9315,genome
9317,genome
9318,genome
9319,genome
9320,genome
9321,genome
9322,genome
151649,genome
9324,genome
9325,genome
9326,genome
9328,genome
9329,genome
9330,genome
9331,genome
9332,genome
9333,genome
9334,genome
431705,genome
9337,genome
9338,genome
431707,genome
9340,genome
9341,genome
9342,genome
9343,genome
9344,genome
100130933,genome
9348,genome
9349,genome
9350,genome
9351,genome
9352,genome
9353,genome
9354,genome
9355,genome
9356,genome
402569,genome
9358,genome
402573,genome
9360,genome
9361,genome
9362,genome
9363,genome
9364,genome
9365,genome
140432,genome
9367,genome
9368,genome
9369,genome
9370,genome
9371,genome
9372,genome
9373,genome
9374,genome
9375,genome
9376,genome
9377,genome
9378,genome
9379,genome
9380,genome
9381,genome
9382,genome
140453,genome
140456,genome
140458,genome
140459,genome
9388,genome
9389,genome
9390,genome
9391,genome
9392,genome
140460,genome
9394,genome
140461,genome
140462,genome
9397,genome
9398,genome
9399,genome
9400,genome
9401,genome
9402,genome
9403,genome
9404,genome
140469,genome
9406,genome
9407,genome
9409,genome
9410,genome
9411,genome
9412,genome
9413,genome
9414,genome
9415,genome
9416,genome
197257,genome
197258,genome
9419,genome
9420,genome
9421,genome
9422,genome
9423,genome
9424,genome
9425,genome
9426,genome
9427,genome
197259,genome
9429,genome
255877,genome
9435,genome
9436,genome
9437,genome
9439,genome
9440,genome
9441,genome
9442,genome
9443,genome
9444,genome
9445,genome
9446,genome
9447,genome
9448,genome
402665,genome
9450,genome
9451,genome
9452,genome
9453,genome
9454,genome
9455,genome
9456,genome
9457,genome
9459,genome
9462,genome
9463,genome
9464,genome
9465,genome
9466,genome
9467,genome
9468,genome
9469,genome
9470,genome
402682,genome
9472,genome
9473,genome
9474,genome
9475,genome
9476,genome
9477,genome
9478,genome
9479,genome
9480,genome
9481,genome
9482,genome
9486,genome
9487,genome
9488,genome
9489,genome
9491,genome
140564,genome
9493,genome
100130613,genome
9495,genome
9496,genome
9497,genome
9498,genome
9499,genome
9500,genome
9501,genome
9502,genome
140576,genome
9506,genome
9507,genome
9508,genome
9509,genome
9510,genome
112609,genome
9512,genome
9513,genome
9514,genome
9515,genome
9516,genome
9517,genome
9518,genome
9519,genome
9520,genome
9521,genome
9522,genome
9524,genome
9525,genome
9526,genome
9527,genome
9528,genome
9529,genome
9530,genome
9531,genome
9532,genome
9533,genome
9534,genome
9535,genome
9536,genome
9537,genome
9538,genome
140606,genome
9540,genome
9541,genome
9542,genome
9543,genome
140609,genome
9545,genome
9546,genome
9547,genome
140612,genome
9550,genome
9551,genome
9552,genome
9553,genome
9554,genome
9555,genome
9556,genome
9557,genome
140625,genome
9559,genome
9560,genome
140628,genome
9562,genome
9563,genome
9564,genome
402778,genome
9567,genome
9568,genome
9569,genome
9570,genome
9572,genome
9573,genome
9575,genome
9576,genome
9577,genome
9578,genome
9580,genome
9581,genome
9582,genome
9583,genome
9584,genome
9585,genome
9586,genome
9587,genome
9588,genome
9589,genome
9590,genome
9592,genome
9595,genome
9596,genome
9600,genome
9601,genome
9603,genome
9604,genome
9605,genome
9607,genome
140679,genome
9609,genome
9610,genome
9611,genome
9612,genome
140680,genome
140683,genome
9615,genome
9616,genome
9617,genome
9618,genome
9619,genome
9620,genome
140685,genome
9622,genome
9623,genome
140687,genome
9625,genome
9626,genome
9627,genome
9628,genome
140699,genome
9630,genome
9631,genome
9632,genome
9633,genome
140700,genome
9635,genome
9636,genome
9637,genome
140701,genome
9639,genome
9640,genome
9641,genome
140706,genome
9643,genome
9644,genome
9645,genome
9646,genome
9647,genome
9648,genome
9649,genome
9650,genome
9651,genome
9652,genome
9653,genome
9654,genome
9655,genome
9656,genome
9657,genome
9658,genome
9659,genome
140730,genome
140731,genome
9662,genome
9663,genome
140732,genome
9665,genome
9666,genome
9667,genome
9668,genome
9669,genome
9670,genome
9671,genome
9672,genome
9673,genome
9674,genome
9675,genome
140739,genome
9677,genome
9678,genome
9679,genome
223117,genome
9681,genome
9682,genome
9683,genome
9684,genome
9685,genome
9686,genome
9687,genome
9688,genome
9689,genome
9690,genome
9693,genome
9694,genome
9695,genome
9696,genome
9697,genome
9698,genome
9699,genome
9700,genome
9701,genome
9702,genome
9703,genome
9704,genome
9705,genome
9706,genome
140775,genome
9708,genome
9709,genome
9710,genome
9711,genome
9712,genome
9715,genome
9716,genome
9717,genome
9718,genome
9719,genome
9720,genome
9721,genome
9722,genome
9723,genome
9724,genome
9725,genome
9726,genome
9727,genome
9728,genome
9729,genome
9730,genome
9731,genome
9732,genome
9733,genome
9734,genome
9735,genome
9736,genome
9737,genome
9738,genome
9739,genome
140803,genome
9741,genome
9742,genome
9743,genome
9744,genome
9745,genome
9746,genome
9747,genome
9748,genome
9749,genome
9750,genome
9751,genome
9752,genome
9753,genome
9754,genome
9755,genome
140823,genome
9757,genome
9758,genome
9759,genome
9760,genome
9761,genome
9762,genome
140831,genome
9764,genome
9765,genome
9766,genome
9767,genome
9768,genome
140832,genome
9770,genome
9771,genome
9772,genome
132200,genome
9774,genome
9775,genome
9776,genome
9777,genome
9778,genome
9779,genome
9780,genome
9781,genome
140850,genome
9783,genome
9784,genome
9785,genome
9786,genome
9787,genome
9788,genome
9789,genome
9790,genome
9791,genome
9792,genome
9793,genome
9794,genome
132203,genome
9796,genome
9797,genome
9798,genome
132204,genome
140870,genome
9801,genome
9802,genome
140873,genome
9804,genome
9805,genome
9806,genome
9807,genome
140876,genome
140880,genome
9810,genome
9811,genome
9812,genome
9813,genome
9814,genome
9815,genome
9816,genome
9817,genome
9818,genome
9819,genome
9820,genome
9821,genome
140885,genome
9823,genome
9824,genome
9825,genome
9826,genome
9827,genome
9828,genome
9829,genome
9830,genome
9831,genome
9832,genome
9833,genome
140901,genome
140902,genome
9836,genome
9837,genome
9839,genome
9840,genome
9841,genome
9842,genome
9843,genome
9844,genome
9846,genome
9847,genome
9849,genome
9851,genome
9852,genome
9853,genome
9854,genome
9855,genome
9856,genome
9857,genome
9858,genome
9859,genome
9860,genome
9861,genome
9862,genome
9863,genome
164781,genome
9865,genome
9866,genome
9867,genome
9868,genome
9869,genome
9870,genome
9871,genome
9873,genome
9874,genome
9875,genome
140947,genome
9877,genome
9878,genome
9879,genome
9880,genome
9881,genome
9882,genome
9883,genome
9884,genome
100131137,genome
9886,genome
9887,genome
9889,genome
9890,genome
9891,genome
9892,genome
9894,genome
9895,genome
9896,genome
9897,genome
9898,genome
9899,genome
9900,genome
9901,genome
9902,genome
9903,genome
9904,genome
9905,genome
9907,genome
9908,genome
9909,genome
9910,genome
9911,genome
9912,genome
9913,genome
9914,genome
9915,genome
9917,genome
9918,genome
9919,genome
9920,genome
9921,genome
9922,genome
9923,genome
9924,genome
9925,genome
9926,genome
9927,genome
9928,genome
9929,genome
9931,genome
9933,genome
9934,genome
9935,genome
9936,genome
9937,genome
9938,genome
9939,genome
9940,genome
9941,genome
9942,genome
9943,genome
9945,genome
9946,genome
9947,genome
9948,genome
9949,genome
9950,genome
9951,genome
646754,genome
9953,genome
9955,genome
9956,genome
9957,genome
9958,genome
9960,genome
9961,genome
9962,genome
9963,genome
9965,genome
9966,genome
9967,genome
9968,genome
9969,genome
9970,genome
9971,genome
9972,genome
9973,genome
9975,genome
9976,genome
9978,genome
9980,genome
9982,genome
9984,genome
9985,genome
9986,genome
9987,genome
9988,genome
9989,genome
9990,genome
9991,genome
9992,genome
9993,genome
9994,genome
9997,genome
10000,genome
10001,genome
10002,genome
10003,genome
10004,genome
10005,genome
10006,genome
10007,genome
10008,genome
10009,genome
10010,genome
10011,genome
10013,genome
10014,genome
10015,genome
10016,genome
10017,genome
10018,genome
10019,genome
10020,genome
10021,genome
10022,genome
10023,genome
10024,genome
10025,genome
10026,genome
403239,genome
403244,genome
10036,genome
403253,genome
10038,genome
10039,genome
10040,genome
403257,genome
10042,genome
10043,genome
10044,genome
10045,genome
10046,genome
10047,genome
10048,genome
10049,genome
10050,genome
10051,genome
10052,genome
10053,genome
10054,genome
10055,genome
10056,genome
10057,genome
10058,genome
10059,genome
10060,genome
10061,genome
10062,genome
10063,genome
403273,genome
403274,genome
10066,genome
10067,genome
10068,genome
10069,genome
403277,genome
10071,genome
10072,genome
10073,genome
403282,genome
10075,genome
10076,genome
10077,genome
10078,genome
10079,genome
10081,genome
10082,genome
10083,genome
10084,genome
10085,genome
10086,genome
10087,genome
10089,genome
10090,genome
444882,genome
10092,genome
10093,genome
10094,genome
10095,genome
10096,genome
10097,genome
10098,genome
10099,genome
10100,genome
10101,genome
10102,genome
10103,genome
403313,genome
10105,genome
10106,genome
10107,genome
10109,genome
10110,genome
10111,genome
10112,genome
10113,genome
10114,genome
10116,genome
10117,genome
10120,genome
10121,genome
10123,genome
10124,genome
10125,genome
10126,genome
10127,genome
10128,genome
10129,genome
10130,genome
10131,genome
403341,genome
10133,genome
10134,genome
10135,genome
10136,genome
10137,genome
10138,genome
10139,genome
10140,genome
10142,genome
10143,genome
10144,genome
10146,genome
10147,genome
10148,genome
10149,genome
10150,genome
10152,genome
10153,genome
10154,genome
10155,genome
10156,genome
10157,genome
10158,genome
10159,genome
10160,genome
10161,genome
10162,genome
10163,genome
10164,genome
10165,genome
10166,genome
100509620,genome
10168,genome
10169,genome
10170,genome
10171,genome
10172,genome
10174,genome
10175,genome
10178,genome
10179,genome
10180,genome
10181,genome
10184,genome
10186,genome
337867,genome
10188,genome
10189,genome
10190,genome
10193,genome
10194,genome
10195,genome
10196,genome
10197,genome
10198,genome
10199,genome
10200,genome
10201,genome
10202,genome
10203,genome
10204,genome
10205,genome
10206,genome
10207,genome
10208,genome
10209,genome
10210,genome
10211,genome
10212,genome
10213,genome
10214,genome
10215,genome
10216,genome
10217,genome
10218,genome
10219,genome
10220,genome
10221,genome
10223,genome
10224,genome
10225,genome
10226,genome
10227,genome
10228,genome
10229,genome
10231,genome
10232,genome
10233,genome
10234,genome
10235,genome
10236,genome
10237,genome
10238,genome
10239,genome
10240,genome
10241,genome
10242,genome
10243,genome
10244,genome
10245,genome
10246,genome
10247,genome
10248,genome
10249,genome
10250,genome
10251,genome
10252,genome
10253,genome
10254,genome
10256,genome
10257,genome
10260,genome
10261,genome
10262,genome
10263,genome
10265,genome
10266,genome
10267,genome
10268,genome
10269,genome
10270,genome
646817,genome
10272,genome
10273,genome
10274,genome
10276,genome
10277,genome
10278,genome
10279,genome
10280,genome
337959,genome
10282,genome
10283,genome
10284,genome
10285,genome
10286,genome
10287,genome
10288,genome
10289,genome
10290,genome
10291,genome
337963,genome
10293,genome
10294,genome
10295,genome
10296,genome
10297,genome
10298,genome
10299,genome
10300,genome
337972,genome
10302,genome
337974,genome
337975,genome
337976,genome
337977,genome
10307,genome
10308,genome
10309,genome
158358,genome
10311,genome
10312,genome
10313,genome
10314,genome
100129669,genome
10316,genome
10317,genome
10318,genome
10319,genome
10320,genome
10321,genome
10322,genome
10324,genome
10325,genome
10326,genome
10327,genome
10328,genome
10329,genome
10330,genome
10331,genome
10332,genome
10333,genome
10335,genome
10336,genome
10342,genome
10343,genome
10344,genome
10345,genome
10346,genome
10347,genome
10349,genome
10350,genome
10351,genome
10352,genome
10360,genome
10361,genome
10362,genome
10363,genome
10365,genome
10367,genome
10368,genome
10369,genome
10370,genome
10371,genome
10376,genome
10379,genome
10380,genome
10381,genome
10382,genome
10383,genome
10384,genome
10385,genome
10388,genome
10389,genome
10390,genome
10391,genome
10392,genome
10393,genome
10394,genome
10395,genome
10396,genome
10397,genome
10398,genome
10399,genome
10400,genome
10401,genome
10402,genome
10403,genome
10404,genome
10406,genome
10407,genome
10409,genome
10410,genome
10411,genome
10412,genome
10413,genome
338094,genome
114108587,genome
10417,genome
10418,genome
10419,genome
10420,genome
10421,genome
10422,genome
10423,genome
10424,genome
10425,genome
10426,genome
10427,genome
10428,genome
10430,genome
10432,genome
10434,genome
10435,genome
132332,genome
10437,genome
10438,genome
10439,genome
10440,genome
284366,genome
646851,genome
10443,genome
10444,genome
10445,genome
10446,genome
10447,genome
10449,genome
10450,genome
10451,genome
10452,genome
10454,genome
10455,genome
10456,genome
10457,genome
10458,genome
10459,genome
10460,genome
10461,genome
10462,genome
10463,genome
10464,genome
10465,genome
10466,genome
10467,genome
10468,genome
10469,genome
10471,genome
10472,genome
10473,genome
10474,genome
10475,genome
10476,genome
10477,genome
10478,genome
10479,genome
10480,genome
10481,genome
10482,genome
10483,genome
10484,genome
112577462,genome
10486,genome
10487,genome
10488,genome
10489,genome
10490,genome
10491,genome
10492,genome
10493,genome
10494,genome
10495,genome
122394732,genome
10497,genome
10498,genome
10499,genome
10500,genome
10501,genome
10505,genome
10507,genome
10509,genome
10512,genome
10513,genome
10514,genome
10516,genome
10517,genome
10518,genome
10519,genome
10520,genome
10521,genome
10522,genome
10523,genome
10524,genome
10525,genome
10526,genome
10527,genome
10528,genome
10529,genome
145376,genome
10531,genome
10533,genome
10534,genome
10535,genome
10536,genome
10537,genome
10538,genome
10539,genome
10540,genome
10541,genome
10542,genome
10544,genome
158405,genome
10548,genome
10549,genome
10550,genome
10551,genome
10552,genome
10553,genome
10554,genome
10555,genome
10556,genome
10557,genome
10558,genome
10559,genome
10560,genome
10561,genome
10562,genome
10563,genome
10564,genome
10565,genome
10566,genome
10567,genome
10568,genome
10569,genome
10570,genome
10572,genome
10573,genome
10574,genome
10575,genome
10576,genome
10577,genome
10578,genome
10579,genome
10580,genome
10581,genome
10584,genome
10585,genome
10586,genome
10587,genome
10588,genome
10589,genome
10590,genome
10591,genome
10592,genome
10594,genome
10595,genome
10597,genome
10598,genome
10599,genome
10600,genome
10602,genome
10603,genome
10605,genome
10606,genome
10607,genome
10608,genome
10609,genome
10610,genome
10611,genome
10612,genome
10613,genome
10614,genome
10615,genome
10616,genome
10617,genome
10618,genome
122394733,genome
10620,genome
10621,genome
10622,genome
10623,genome
10625,genome
10626,genome
10627,genome
10628,genome
10629,genome
10630,genome
10631,genome
10632,genome
10633,genome
10634,genome
10635,genome
10636,genome
10637,genome
653404,genome
10640,genome
10641,genome
10642,genome
10643,genome
10644,genome
10645,genome
338321,genome
10647,genome
10648,genome
338322,genome
10650,genome
10651,genome
10652,genome
10653,genome
10654,genome
10655,genome
10656,genome
10657,genome
10658,genome
10659,genome
10660,genome
10661,genome
338339,genome
10663,genome
10664,genome
10665,genome
10666,genome
10667,genome
10668,genome
10669,genome
10670,genome
10671,genome
10672,genome
10673,genome
10675,genome
10677,genome
10678,genome
10681,genome
10682,genome
10683,genome
10686,genome
10687,genome
10690,genome
10691,genome
10692,genome
10693,genome
10694,genome
10695,genome
338376,genome
10699,genome
338382,genome
731605,genome
10712,genome
10713,genome
10714,genome
10715,genome
10716,genome
10717,genome
10718,genome
338398,genome
10720,genome
10721,genome
10723,genome
10724,genome
10725,genome
10726,genome
10728,genome
10730,genome
10732,genome
10733,genome
10734,genome
10735,genome
10736,genome
10738,genome
10739,genome
10741,genome
10742,genome
10743,genome
10744,genome
10745,genome
10746,genome
10747,genome
10749,genome
10750,genome
10752,genome
10753,genome
10755,genome
10758,genome
338440,genome
10761,genome
10762,genome
10763,genome
338442,genome
10765,genome
10766,genome
10767,genome
10768,genome
10769,genome
10771,genome
10772,genome
10773,genome
10775,genome
10776,genome
10777,genome
10780,genome
10781,genome
10782,genome
10783,genome
10785,genome
10786,genome
10787,genome
10788,genome
112694756,genome
10791,genome
10793,genome
10794,genome
10795,genome
10797,genome
10798,genome
10799,genome
10800,genome
10801,genome
10802,genome
10803,genome
10804,genome
10806,genome
10807,genome
10808,genome
10809,genome
10810,genome
10811,genome
10813,genome
10814,genome
10815,genome
10816,genome
10817,genome
10818,genome
404037,genome
10825,genome
10826,genome
10827,genome
10840,genome
10841,genome
10842,genome
10844,genome
10845,genome
10847,genome
10848,genome
10849,genome
10850,genome
10855,genome
10856,genome
10857,genome
10858,genome
10859,genome
10861,genome
10863,genome
10864,genome
10865,genome
10867,genome
10868,genome
10869,genome
10870,genome
10871,genome
10873,genome
10874,genome
10875,genome
10876,genome
10877,genome
10878,genome
10879,genome
10880,genome
10881,genome
10882,genome
338557,genome
10884,genome
10885,genome
10886,genome
10887,genome
10888,genome
338567,genome
10890,genome
10891,genome
10892,genome
10893,genome
10894,genome
10897,genome
10898,genome
10899,genome
10900,genome
10901,genome
10902,genome
10903,genome
10904,genome
10905,genome
10906,genome
10907,genome
10908,genome
10910,genome
10911,genome
10912,genome
10913,genome
10914,genome
10915,genome
10916,genome
10917,genome
338596,genome
10919,genome
10920,genome
10921,genome
10922,genome
10923,genome
10924,genome
338599,genome
10926,genome
10927,genome
10928,genome
10929,genome
10930,genome
10933,genome
10935,genome
10936,genome
10938,genome
10939,genome
10940,genome
10941,genome
10942,genome
10943,genome
10944,genome
10945,genome
10946,genome
10947,genome
10948,genome
10949,genome
10950,genome
10951,genome
10952,genome
10953,genome
10954,genome
10955,genome
10956,genome
10957,genome
10959,genome
10960,genome
10961,genome
10962,genome
10963,genome
10964,genome
10965,genome
10966,genome
338645,genome
10969,genome
10970,genome
10971,genome
10972,genome
10973,genome
10974,genome
10975,genome
338657,genome
10978,genome
10979,genome
10980,genome
10981,genome
10982,genome
10983,genome
338661,genome
10985,genome
338662,genome
10987,genome
10988,genome
10989,genome
10990,genome
10991,genome
10992,genome
10993,genome
10994,genome
338667,genome
338674,genome
338675,genome
10998,genome
10999,genome
11000,genome
11001,genome
404217,genome
646962,genome
11004,genome
11005,genome
11006,genome
11007,genome
11009,genome
11010,genome
11011,genome
11012,genome
11013,genome
11014,genome
11015,genome
11016,genome
11017,genome
11018,genome
11019,genome
11020,genome
11021,genome
11022,genome
11023,genome
11024,genome
11025,genome
338699,genome
11027,genome
338707,genome
11030,genome
11031,genome
11033,genome
11034,genome
11035,genome
11036,genome
11037,genome
11040,genome
11041,genome
11043,genome
11044,genome
11045,genome
11047,genome
11051,genome
11052,genome
11054,genome
11055,genome
11056,genome
11057,genome
11059,genome
11060,genome
11061,genome
11062,genome
11063,genome
11064,genome
11065,genome
11066,genome
11067,genome
404281,genome
11069,genome
11070,genome
338751,genome
11072,genome
11073,genome
11074,genome
11075,genome
11076,genome
11077,genome
11078,genome
11079,genome
11080,genome
11081,genome
11082,genome
11083,genome
43847,genome
11085,genome
11086,genome
43849,genome
338761,genome
11091,genome
11092,genome
11093,genome
11094,genome
11095,genome
11096,genome
11097,genome
11098,genome
11099,genome
11100,genome
11101,genome
11102,genome
11103,genome
11104,genome
11105,genome
338785,genome
11107,genome
11108,genome
11112,genome
11113,genome
497189,genome
11116,genome
11117,genome
11118,genome
11119,genome
11120,genome
11122,genome
11123,genome
11124,genome
11126,genome
11127,genome
11128,genome
11129,genome
11130,genome
11131,genome
11132,genome
11133,genome
338811,genome
11135,genome
11136,genome
11137,genome
11138,genome
11140,genome
11141,genome
11142,genome
11143,genome
11144,genome
11145,genome
11146,genome
11148,genome
11149,genome
11151,genome
11152,genome
11153,genome
11154,genome
11155,genome
11156,genome
11157,genome
11158,genome
11159,genome
11160,genome
11161,genome
11162,genome
11163,genome
11164,genome
11165,genome
11166,genome
11167,genome
11168,genome
11169,genome
11170,genome
11171,genome
11172,genome
11173,genome
11174,genome
11176,genome
11177,genome
11178,genome
11179,genome
11180,genome
11181,genome
11182,genome
11183,genome
11184,genome
11185,genome
11186,genome
11187,genome
11188,genome
11189,genome
11190,genome
338872,genome
11193,genome
11194,genome
11196,genome
11197,genome
11198,genome
11199,genome
11200,genome
11201,genome
11202,genome
338879,genome
11211,genome
11212,genome
11213,genome
11214,genome
11215,genome
11216,genome
11218,genome
11219,genome
11221,genome
11222,genome
11224,genome
11226,genome
11227,genome
11228,genome
11230,genome
11231,genome
11232,genome
11234,genome
11235,genome
11236,genome
11237,genome
11238,genome
338917,genome
11240,genome
11243,genome
11244,genome
11245,genome
11247,genome
11248,genome
11249,genome
11250,genome
11251,genome
11252,genome
11253,genome
11254,genome
11255,genome
11258,genome
11259,genome
11260,genome
11261,genome
11262,genome
11264,genome
11266,genome
11267,genome
11269,genome
11270,genome
338949,genome
11272,genome
11273,genome
11274,genome
11275,genome
11276,genome
11277,genome
11278,genome
11279,genome
11280,genome
11281,genome
11282,genome
11283,genome
11284,genome
11285,genome
11309,genome
11311,genome
11313,genome
11314,genome
11315,genome
11316,genome
11317,genome
11318,genome
11319,genome
11320,genome
11321,genome
11322,genome
11325,genome
11326,genome
11328,genome
11329,genome
11330,genome
11331,genome
11332,genome
11333,genome
11334,genome
11335,genome
11336,genome
11337,genome
11338,genome
11339,genome
11340,genome
11341,genome
11342,genome
11343,genome
11344,genome
11345,genome
11346,genome
404636,genome
339105,genome
339122,genome
339123,genome
404672,genome
165100,genome
339145,genome
339168,genome
339175,genome
404734,genome
339210,genome
339221,genome
287015,genome
339229,genome
339230,genome
339231,genome
404785,genome
142678,genome
142679,genome
142680,genome
339287,genome
142683,genome
142684,genome
142685,genome
142686,genome
339291,genome
142689,genome
339302,genome
339318,genome
339324,genome
339327,genome
339344,genome
339345,genome
339366,genome
339390,genome
339398,genome
339403,genome
339416,genome
142827,genome
339448,genome
339451,genome
339453,genome
339456,genome
339479,genome
339487,genome
339488,genome
142891,genome
339500,genome
339501,genome
339512,genome
142910,genome
339541,genome
142940,genome
339559,genome
399664,genome
399665,genome
503497,genome
339665,genome
339669,genome
339674,genome
100287932,genome
399671,genome
503542,genome
143098,genome
386653,genome
503582,genome
339745,genome
339761,genome
339766,genome
339768,genome
143162,genome
503614,genome
339778,genome
339779,genome
503618,genome
503627,genome
143187,genome
339804,genome
386672,genome
386674,genome
386675,genome
339829,genome
386676,genome
339834,genome
386677,genome
386678,genome
386679,genome
143241,genome
143244,genome
386680,genome
339855,genome
386681,genome
386682,genome
386684,genome
386685,genome
143279,genome
143282,genome
339896,genome
339965,genome
339967,genome
339976,genome
339977,genome
339983,genome
143379,genome
143384,genome
503834,genome
503835,genome
503841,genome
340024,genome
143425,genome
340061,genome
143458,genome
340069,genome
386724,genome
340075,genome
143471,genome
340096,genome
143496,genome
143502,genome
143503,genome
340120,genome
340146,genome
100652748,genome
340152,genome
340156,genome
340168,genome
143570,genome
340204,genome
340205,genome
405753,genome
405754,genome
445372,genome
143630,genome
340252,genome
340260,genome
340267,genome
143662,genome
340273,genome
340277,genome
113455421,genome
143678,genome
143684,genome
143686,genome
143689,genome
731220,genome
647286,genome
340307,genome
100151643,genome
504180,genome
340348,genome
340351,genome
340359,genome
