gene_ncbi,pubmed_id,mentioned,mentioned_citations,hit
9907,27869803,False,False,True
9909,27869803,False,False,True
1719,27869803,False,False,True
26298,27869803,False,False,True
1723,27869803,False,False,True
1725,27869803,False,False,True
9918,27869803,False,False,True
9919,27869803,False,False,True
9927,27869803,False,False,True
1736,27869803,False,False,True
1737,27869803,False,False,True
83658,27869803,False,False,True
1738,27869803,False,False,True
9933,27869803,False,False,True
1743,27869803,False,False,True
1746,27869803,False,False,True
1750,27869803,False,False,True
9948,27869803,False,False,True
91869,27869803,False,False,True
1763,27869803,False,False,True
255725,27869803,False,False,True
9968,27869803,False,False,True
1778,27869803,False,False,True
26354,27869803,False,False,True
9972,27869803,False,False,True
9973,27869803,False,False,True
1785,27869803,False,False,True
1786,27869803,False,False,True
9984,27869803,False,False,True
1798,27869803,False,False,True
1801,27869803,False,False,True
1802,27869803,False,False,True
9997,27869803,False,False,True
10001,27869803,False,False,True
83729,27869803,False,False,True
83732,27869803,False,False,True
83741,27869803,False,False,True
83743,27869803,False,False,True
149281,27869803,False,False,True
198437,27869803,False,False,True
10025,27869803,False,False,True
91949,27869803,False,False,True
1841,27869803,False,False,True
10036,27869803,False,False,True
1846,27869803,False,False,True
1847,27869803,False,False,True
51001,27869803,False,False,True
51003,27869803,False,False,True
116540,27869803,False,False,True
116541,27869803,False,False,True
51004,27869803,False,False,True
1857,27869803,False,False,True
51010,27869803,False,False,True
10051,27869803,False,False,True
1859,27869803,False,False,True
51012,27869803,False,False,True
10054,27869803,False,False,True
10055,27869803,False,False,True
10056,27869803,False,False,True
51013,27869803,False,False,True
51014,27869803,False,False,True
10059,27869803,False,False,True
51023,27869803,False,False,True
378708,27869803,False,False,True
1877,27869803,False,False,True
1880,27869803,False,False,True
10073,27869803,False,False,True
51032,27869803,False,False,True
10075,27869803,False,False,True
10081,27869803,False,False,True
10084,27869803,False,False,True
1894,27869803,False,False,True
10093,27869803,False,False,True
51053,27869803,False,False,True
10095,27869803,False,False,True
10096,27869803,False,False,True
10102,27869803,False,False,True
10106,27869803,False,False,True
51067,27869803,False,False,True
149371,27869803,False,False,True
51070,27869803,False,False,True
10111,27869803,False,False,True
10112,27869803,False,False,True
51073,27869803,False,False,True
10113,27869803,False,False,True
124801,27869803,False,False,True
51075,27869803,False,False,True
51078,27869803,False,False,True
51079,27869803,False,False,True
26504,27869803,False,False,True
10121,27869803,False,False,True
51082,27869803,False,False,True
83855,27869803,False,False,True
26512,27869803,False,False,True
10128,27869803,False,False,True
1938,27869803,False,False,True
51091,27869803,False,False,True
26517,27869803,False,False,True
59286,27869803,False,False,True
26519,27869803,False,False,True
51096,27869803,False,False,True
51094,27869803,False,False,True
10139,27869803,False,False,True
51102,27869803,False,False,True
83871,27869803,False,False,True
26528,27869803,False,False,True
51103,27869803,False,False,True
51106,27869803,False,False,True
51107,27869803,False,False,True
1956,27869803,False,False,True
83877,27869803,False,False,True
83878,27869803,False,False,True
83876,27869803,False,False,True
10153,27869803,False,False,True
10155,27869803,False,False,True
51116,27869803,False,False,True
51117,27869803,False,False,True
51118,27869803,False,False,True
1967,27869803,False,False,True
10159,27869803,False,False,True
1965,27869803,False,False,True
51122,27869803,False,False,True
1968,27869803,False,False,True
255919,27869803,False,False,True
51125,27869803,False,False,True
1973,27869803,False,False,True
51126,27869803,False,False,True
83892,27869803,False,False,True
1977,27869803,False,False,True
10163,27869803,False,False,True
10171,27869803,False,False,True
1979,27869803,False,False,True
1981,27869803,False,False,True
1983,27869803,False,False,True
83903,27869803,False,False,True
51138,27869803,False,False,True
51142,27869803,False,False,True
51144,27869803,False,False,True
92105,27869803,False,False,True
1994,27869803,False,False,True
10189,27869803,False,False,True
59343,27869803,False,False,True
1999,27869803,False,False,True
10193,27869803,False,True,True
51154,27869803,False,False,True
