gene_ncbi,pubmed_id,mentioned,mentioned_citations,hit
1153,17452456,False,False,True
23683,17452456,False,False,True
81029,17452456,False,False,True
7301,17452456,False,False,True
81035,17452456,False,False,True
60558,17452456,False,False,True
60559,17452456,False,False,True
5264,17452456,False,False,True
91283,17452456,False,False,True
5270,17452456,False,False,True
128153,17452456,False,False,True
5274,17452456,False,False,True
3229,17452456,False,False,True
158880,17452456,False,False,True
1185,17452456,False,False,True
1186,17452456,False,False,True
7332,17452456,False,False,True
201895,17452456,False,False,True
5289,17452456,False,False,True
257194,17452456,False,False,True
5291,17452456,False,False,True
5292,17452456,False,False,True
5295,17452456,False,False,True
25777,17452456,False,False,True
126129,17452456,False,False,True
23731,17452456,False,False,True
7357,17452456,False,False,True
29887,17452456,False,False,True
144577,17452456,False,False,True
5318,17452456,False,False,True
9415,17452456,False,False,True
201931,17452456,False,False,True
7373,17452456,False,False,True
5327,17452456,False,False,True
9423,17452456,False,False,True
5329,17452456,False,False,True
5328,17452456,False,False,True
25809,17452456,False,False,True
54482,17452456,False,False,True
150737,17452456,False,False,True
23767,17452456,False,False,True
29911,17452456,False,False,True
25816,17452456,False,False,True
5339,17452456,False,False,True
9435,17452456,False,False,True
283869,17452456,False,False,True
25824,17452456,False,False,True
25825,17452456,False,False,True
54498,17452456,False,False,True
29922,17452456,False,False,True
79073,17452456,False,False,True
80318,17452456,False,False,True
5350,17452456,False,False,True
5351,17452456,False,False,True
195814,17452456,False,False,True
259307,17452456,False,False,True
201965,17452456,False,False,True
128239,17452456,False,False,True
25840,17452456,False,False,True
5361,17452456,False,False,True
5362,17452456,False,False,True
169200,17452456,False,False,True
7414,17452456,False,False,True
25847,17452456,False,False,True
79096,17452456,False,False,True
64764,17452456,False,False,True
7422,17452456,False,False,True
7424,17452456,False,False,True
5376,17452456,False,False,True
1282,17452456,False,False,True
29954,17452456,False,False,True
1284,17452456,False,False,True
29956,17452456,False,False,True
1288,17452456,False,False,True
1289,17452456,False,False,True
1290,17452456,False,False,True
1291,17452456,False,False,True
1292,17452456,False,False,True
7436,17452456,False,False,True
1294,17452456,False,False,True
1293,17452456,False,False,True
25871,17452456,False,False,True
29968,17452456,False,False,True
54541,17452456,False,False,True
1299,17452456,False,False,True
5396,17452456,False,False,True
25878,17452456,False,False,True
54551,17452456,False,False,True
3352,17452456,False,False,True
283927,17452456,False,False,True
1307,17452456,False,False,True
3355,17452456,False,False,True
29980,17452456,False,False,True
79134,17452456,False,False,True
